appid,name,cluster_characteristics,cluster_popularity,cluster_comprehensive
349140,Corrosion: Cold Winter Waiting [Enhanced Edition],0,0,0
349440,The Undying Plague,0,0,0
349500,Cubicle Quest,0,0,0
349720,Audition Online,0,0,0
350010,Time Mysteries: Inheritance - Remastered,0,0,0
350020,The Gate,0,0,0
350080,Wolfenstein: The Old Blood,0,0,0
350640,Sherlock Holmes: The Devil's Daughter,0,0,0
350700,Red Stone Online,0,0,0
350740,The Bug Butcher,0,0,0
350810,Pixel Puzzles 2: Anime,0,0,0
350970,Planet of the Eyes,0,0,0
350990,Bloodwood Reload,0,0,0
351030,Pixel Puzzles Ultimate,0,0,0
351090,Regency Solitaire,0,0,0
351100,Niffelheim,0,0,0
351140,Rustbucket Rumble,0,0,0
351150,DRAGON: A Game About a Dragon,0,0,0
351250,Avalanche 2: Super Avalanche,0,0,0
351290,SURVIVAL,0,0,0
351470,Sometimes: Success Requires Sacrifice,0,0,0
351490,Intergalactic Bubbles,0,0,0
351510,Quiplash,0,0,0
351630,Fire With Fire Tower Attack and Defense,0,0,0
351640,Eternal Senia,0,0,0
351710,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2 / 超次次元遊戲 戰機少女 重生2,0,0,0
351790,Invisible Apartment,0,0,0
351800,Dev Guy,0,0,0
351820,Z.A.R.,0,0,0
351860,Cultures - Northland,0,0,0
351870,Cultures - 8th Wonder of the World,0,0,0
351910,Valhalla Hills,0,0,0
351920,Crazy Machines 3,0,0,0
351940,The Descendant,0,0,0
351970,Tales of Zestiria,0,0,0
351990,Riff Racer - Race Your Music!,0,0,0
352160,Curse of Mermos,0,0,0
352400,LEGO® Jurassic World,0,0,0
352460,Dead Realm,0,0,0
352520,The Silent Age,0,0,0
352550,Urban Empire,0,0,0
352700,Subspace Continuum,0,0,0
352720,The Universim,0,0,0
353130,Time of Dragons,0,0,0
353270,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY / 神次次元遊戲 戰機少女 重生3 Ｖ世紀,0,0,0
353360,how do you Do It?,0,0,0
353550,House of Caravan,0,0,0
353560,Plug & Play,0,0,0
353640,Train Valley,0,0,0
353700,The Deadly Tower of Monsters,0,0,0
354030,VolChaos,0,0,0
354140,Five Nights at Freddy's 3,0,0,0
354200,Aberoth,0,0,0
354240,"Please, Don’t Touch Anything",0,0,0
354290,LoveBeat,0,0,0
354380,Assassin’s Creed® Chronicles: China,0,0,0
354430,STAR WARS™ - X-Wing Special Edition,0,0,0
354640,The Settlers Online,0,0,0
354860,The Adventures of Tree,0,0,0
354920,Pester,0,0,0
355050,Sky Force Anniversary,0,0,0
355070,TDP5 Arena 3D,0,0,0
355180,Codename CURE,0,0,0
355250,STAR WARS™: TIE Fighter Special Edition,0,0,0
355410,Radium,0,0,0
355430,//SNOWFLAKE TATTOO//,0,0,0
355500,Leadwerks Game Launcher,0,0,0
355520,The Albino Hunter,0,0,0
355530,Last Word,0,0,0
355790,Styx: Shards of Darkness,0,0,0
355800,Space Run Galaxy,0,0,0
355840,Survarium,0,0,0
355920,Pixel Puzzles 2: Space,0,0,0
355980,Dungeon Warfare,0,0,0
356040,Sheltered,0,0,0
356050,Beyond Eyes,0,0,0
356070,Commander Cool 2,0,0,0
356130,Heroes of Scene,0,0,0
356190,Middle-earth™: Shadow of War™,0,0,0
356310,METAL SLUG DEFENSE,0,0,0
356370,Soccer Manager 2015,0,0,0
356400,Thumper,0,0,0
356420,Interloper,0,0,0
356500,STAR WARS™ Galactic Battlegrounds Saga,0,0,0
356520,Port of Call,0,0,0
356570,Party Hard,0,0,0
356650,Death's Gambit,0,0,0
356670,Spooky's Jump Scare Mansion,0,0,0
357070,UBERMOSH,0,0,0
357190,ULTIMATE MARVEL VS. CAPCOM 3,0,0,0
357290,Red Lake,0,0,0
357300,Snakebird,0,0,0
357310,Oriental Empires,0,0,0
357500,Rumble Fighter: Unleashed,0,0,0
357770,The District,0,0,0
357780,Defend Your Life: TD,0,0,0
357900,Make it indie!,0,0,0
358080,No Turning Back: The Pixel Art Action-Adventure Roguelike,0,0,0
358090,D4: Dark Dreams Don’t Die -Season One-,0,0,0
358130,Curious Expedition,0,0,0
358190,Blake Stone: Aliens of Gold,0,0,0
358200,Math Rescue,0,0,0
358250,Cosmo's Cosmic Adventure,0,0,0
358260,Crystal Caves,0,0,0
358270,Death Rally (Classic),0,0,0
358290,Hocus Pocus,0,0,0
358310,Blake Stone: Planet Strike,0,0,0
358350,Secret Agent,0,0,0
358360,Raptor: Call of the Shadows (1994 Classic Edition),0,0,0
358370,Terminal Velocity,0,0,0
358380,Wacky Wheels,0,0,0
358610,Exowar,0,0,0
358750,Sunrider: Liberation Day - Captain's Edition,0,0,0
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,0,0,0
359100,Q.U.B.E. 2,0,0,0
359190,Rituals,0,0,0
359310,Evoland 2,0,0,0
359320,Elite Dangerous,0,0,0
359350,Defunct,0,0,0
359390,Amnesia™: Memories,0,0,0
359550,Tom Clancy's Rainbow Six® Siege,0,0,0
359580,Uncanny Valley,0,0,0
359600,Assassin’s Creed® Chronicles: Russia,0,0,0
359800,Copa Petrobras de Marcas,0,0,0
359870,FINAL FANTASY X/X-2 HD Remaster,0,0,0
359900,The Incredible Adventures of Van Helsing III,0,0,0
359960,Choice Chamber,0,0,0
360010,Remnants Of Isolation,0,0,0
360150,How To Survive: Third Person Standalone,0,0,0
360170,How to Survive 2,0,0,0
360380,Tiny Bridge: Ratventure,0,0,0
360430,Mafia III,0,0,0
360620,Spellsworn,0,0,0
360640,12 Labours of Hercules II: The Cretan Bull,0,0,0
360650,12 Labours of Hercules III: Girl Power,0,0,0
360730,Cards and Castles,0,0,0
360740,Downwell,0,0,0
360830,Yooka-Laylee,0,0,0
360850,Electric Circuit,0,0,0
360870,Ultimate Tic-Tac-Toe,0,0,0
360890,The Lost Valley,0,0,0
360940,The Mean Greens - Plastic Warfare,0,0,0
360970,Heaven Forest NIGHTS,0,0,0
361190,Sparkle 3 Genesis,0,0,0
361280,Turmoil,0,0,0
361300,Mother Russia Bleeds,0,0,0
361420,ASTRONEER,0,0,0
361600,Luna Sky,0,0,0
361620,True Bliss,0,0,0
361630,404Sight,0,0,0
361670,STAR WARS™ - X-Wing Alliance™,0,0,0
361690,STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,0,0,0
361800,Tree of Life,0,0,0
361850,Portal of Evil: Stolen Runes Collector's Edition,0,0,0
361990,Lakeview Cabin Collection,0,0,0
362400,Regimental Chess,0,0,0
362490,Exanima,0,0,0
362610,High On Racing,0,0,0
362620,Software Inc.,0,0,0
362680,Fran Bow,0,0,0
362890,Black Mesa,0,0,0
362930,Garfield Kart,0,0,0
362960,Tyranny,0,0,0
363130,Toukiden: Kiwami,0,0,0
363150,ROMANCE OF THE THREE KINGDOMS XIII / 三國志13,0,0,0
363330,Mind Snares: Alice's Journey,0,0,0
363440,Mega Man Legacy Collection / ロックマン クラシックス コレクション,0,0,0
363490,Escape Machines,0,0,0
363600,Holy Potatoes! A Weapon Shop?!,0,0,0
363610,Botology,0,0,0
363620,Tea Party Simulator 2015™,0,0,0
363680,Battlefleet Gothic: Armada,0,0,0
363890,RPG Maker MV,0,0,0
363930,Dead Age,0,0,0
363970,Clicker Heroes,0,0,0
364050,Face It - A game to fight inner demons,0,0,0
364360,Total War: WARHAMMER,0,0,0
364420,Roguelands,0,0,0
364470,The Elder Scrolls®: Legends™,0,0,0
364640,FreeCell Quest,0,0,0
364690,SUPER DISTRO,0,0,0
364740,Magi,0,0,0
364910,Redemption: Saints And Sinners,0,0,0
364930,Koi-Koi Japan [Hanafuda playing cards],0,0,0
365050,Escape,0,0,0
365070,One Manga Day,0,0,0
365160,Kona,0,0,0
365270,Shadow Hunter,0,0,0
365300,Transmissions: Element 120,0,0,0
365310,Organ Biker,0,0,0
365360,Battle Brothers,0,0,0
365450,Hacknet,0,0,0
365590,Tom Clancy’s The Division™,0,0,0
365660,OlliOlli2: Welcome to Olliwood,0,0,0
365770,Volume,0,0,0
365960,rFactor 2,0,0,0
366090,Colony Survival,0,0,0
366220,Wurm Unlimited,0,0,0
366250,METAL SLUG,0,0,0
366260,METAL SLUG 2,0,0,0
366320,Seasons after Fall,0,0,0
366760,Adorables,0,0,0
366800,Mainland,0,0,0
366890,Zombie Zoeds,0,0,0
366910,The Long Journey Home,0,0,0
367120,Seduce Me the Otome,0,0,0
367270,Angels Fall First,0,0,0
367450,Poly Bridge,0,0,0
367500,Dragon's Dogma: Dark Arisen,0,0,0
367520,Hollow Knight,0,0,0
367570,oO,0,0,0
367580,Hook,0,0,0
367600,Skyshine's BEDLAM,0,0,0
367670,Controller Companion,0,0,0
368070,Sniper Ghost Warrior 3,0,0,0
368080,Aurion: Legacy of the Kori-Odan,0,0,0
368230,Kingdom: Classic,0,0,0
368340,CrossCode,0,0,0
368360,60 Seconds!,0,0,0
368370,Her Story,0,0,0
368390,The Darkside Detective,0,0,0
368500,Assassin's Creed® Syndicate,0,0,0
368590,Albert and Otto,0,0,0
368720,Sirius,0,0,0
368730,No Time To Explain Remastered,0,0,0
368950,Jigoku Kisetsukan: Sense of the Seasons,0,0,0
368990,Despair,0,0,0
369000,Pongo,0,0,0
369030,Vinyl,0,0,0
369070,Slain: Back from Hell,0,0,0
369400,Let the Cat in,0,0,0
369420,9 Clues 2: The Ward,0,0,0
369580,NotTheNameWeWanted,0,0,0
369990,"Gremlins, Inc.",0,0,0
370090,Axis Football 2015,0,0,0
370300,8-Bit Adventures: The Forgotten Journey Remastered Edition,0,0,0
370360,TIS-100,0,0,0
370510,Marble Mayhem: Fragile Ball,0,0,0
370770,Holodrive,0,0,0
370910,Kathy Rain,0,0,0
371180,Super 3-D Noah's Ark,0,0,0
371200,Halcyon 6: Starbase Commander,0,0,0
371210,Gridberd,0,0,0
371330,Two Digits,0,0,0
371390,Flix The Flea,0,0,0
371420,Teddy Floppy Ear - The Race,0,0,0
371510,Gunnheim,0,0,0
371520,Bounty Train,0,0,0
371570,Tap Heroes,0,0,0
371660,Far Cry® Primal,0,0,0
371670,Rolling Sun,0,0,0
371970,Barony,0,0,0
372000,Tree of Savior (English Ver.),0,0,0
372190,Astro Lords: Oort Cloud,0,0,0
372360,Tales of Symphonia,0,0,0
372540,The Lost Mythologies,0,0,0
372750,Girl Amazon Survival,0,0,0
372800,RPG MO,0,0,0
372820,Shot In The Dark,0,0,0
373180,Kung Fury: Street Rage,0,0,0
373290,Stones of Sorrow,0,0,0
373330,All Is Dust,0,0,0
373420,Divinity: Original Sin - Enhanced Edition,0,0,0
373480,1993 Space Machine,0,0,0
373720,Ryzom,0,0,0
373770,LiEat,0,0,0
373930,Sudden Strike 4,0,0,0
373970,Letter Quest: Grimm's Journey Remastered,0,0,0
373990,Metrico+,0,0,0
374030,Virginia,0,0,0
374040,Portal Knights,0,0,0
374280,Hired Ops,0,0,0
374320,DARK SOULS™ III,0,0,0
374670,Ember Strike,0,0,0
374830,Defend The Highlands,0,0,0
374900,Agatha Christie - The ABC Murders,0,0,0
375010,Energy Balance,0,0,0
375200,Sakura Fantasy,0,0,0
375220,Bitweb,0,0,0
375230,"Warhammer 40,000: Eternal Crusade",0,0,0
375450,NOBUNAGA'S AMBITION: Sphere of Influence - Ascension / 信長の野望･創造 戦国立志伝,0,0,0
375460,16bit Trader,0,0,0
375480,Chronicon,0,0,0
375510,New kind of adventure,0,0,0
375520,Taimumari,0,0,0
375600,Air Brawl,0,0,0
375620,CortexGear: AngryDroids,0,0,0
375680,Apartment 666,0,0,0
375820,Human Resource Machine,0,0,0
375850,Island Defense,0,0,0
375900,Trackmania® Turbo,0,0,0
375910,Anno 2205™,0,0,0
375950,Viridi,0,0,0
376140,SAGA,0,0,0
376210,The Isle,0,0,0
376300,GUILTY GEAR Xrd -SIGN-,0,0,0
376870,Minecraft: Story Mode - A Telltale Games Series,0,0,0
377160,Fallout 4,0,0,0
377260,Unearned Bounty,0,0,0
377290,Biodrone Battle,0,0,0
377310,The Tower Of Elements,0,0,0
377330,Close Your Eyes [Old Version],0,0,0
377360,Western Press,0,0,0
377430,Who Is Mike - A Visual Novel,0,0,0
377530,侠客风云传(Tale of Wuxia),0,0,0
377600,Tcheco in the Castle of Lucio,0,0,0
377680,Sakura Beach,0,0,0
377710,Idol Magical Girl Chiru Chiru Michiru Part 1,0,0,0
377720,Idol Magical Girl Chiru Chiru Michiru Part 2,0,0,0
377840,FINAL FANTASY IX,0,0,0
377900,Empire TV Tycoon,0,0,0
378100,Nyctophobia,0,0,0
378270,Putrefaction,0,0,0
378300,The Knobbly Crook,0,0,0
378370,Nomad,0,0,0
378480,Badland Bandits,0,0,0
378540,The Surge,0,0,0
378610,Valley,0,0,0
378720,Thea: The Awakening,0,0,0
378860,Project CARS 2,0,0,0
379290,Sumo Revise,0,0,0
379430,Kingdom Come: Deliverance,0,0,0
379640,Bloo Kid 2,0,0,0
379720,DOOM,0,0,0
379870,Alteil: Horizons,0,0,0
380020,Three Heroes,0,0,0
380140,The Secret of Tremendous Corporation,0,0,0
380150,STASIS,0,0,0
380360,Tap Tap Infinity,0,0,0
380580,SpaceCorn,0,0,0
380600,Fishing Planet,0,0,0
380840,Teeworlds,0,0,0
381120,Shoppe Keep,0,0,0
381140,Cruel Arena,0,0,0
381210,Dead by Daylight,0,0,0
381560,Epic Cards Battle(TCG),0,0,0
381640,Allods Online RU,0,0,0
381780,80 Days,0,0,0
381940,Trials on Tatooine,0,0,0
382000,Mindshow,0,0,0
382050,Eon Altar,0,0,0
382080,Action Alien,0,0,0
382110,Virtual Desktop,0,0,0
382120,Journey To The Center Of The Earth,0,0,0
382140,SKYHILL,0,0,0
382300,Kidnapped,0,0,0
382310,Eco,0,0,0
382490,Relic Hunters Zero,0,0,0
382570,Glass Wing,0,0,0
382890,FINAL FANTASY V,0,0,0
382900,FINAL FANTASY VI,0,0,0
383080,Sakura Clicker,0,0,0
383120,Empyrion - Galactic Survival,0,0,0
383150,Dead Island Definitive Edition,0,0,0
383180,Dead Island: Riptide Definitive Edition,0,0,0
383230,Dungeon Souls,0,0,0
383270,Hue,0,0,0
383330,Star Chronicles: Delta Quadrant,0,0,0
383460,Sound of Drop - fall into poison -,0,0,0
383520,Lilly and Sasha: Guardian Angels,0,0,0
383560,Squarelands,0,0,0
383580,Flesh Eaters,0,0,0
383790,The Ship: Remasted,0,0,0
383870,Firewatch,0,0,0
383930,Doorways: Holy Mountains of Flesh,0,0,0
383980,Rivals of Aether,0,0,0
384030,Florensia,0,0,0
384110,Pathologic Classic HD,0,0,0
384180,Prominence Poker,0,0,0
384190,ABZU,0,0,0
384250,Super Rude Bear Resurrection,0,0,0
384300,CPUCores :: Maximize Your FPS,0,0,0
384360,Fingered,0,0,0
384490,NECROPOLIS: BRUTAL EDITION,0,0,0
384500,Zombie Party,0,0,0
384570,Zanzarah: The Hidden Portal,0,0,0
384630,Aviary Attorney,0,0,0
384740,CAT Interstellar,0,0,0
384960,Vengeance,0,0,0
384980,Battle for Blood - Epic battles within 30 seconds!,0,0,0
385070,Atonement: Scourge of Time,0,0,0
385080,Guardians of Victoria,0,0,0
385240,Ultimate Arena,0,0,0
385250,Paint it Back,0,0,0
385260,Lamia Must Die,0,0,0
385270,Jet Racing Extreme: The First Encounter,0,0,0
385370,Radiator 2: Anniversary Edition,0,0,0
385380,Planet Centauri,0,0,0
385400,Weapons Genius,0,0,0
385530,Астролорды: Облако Оорта,0,0,0
385560,Shadow Complex Remastered,0,0,0
385710,INK,0,0,0
385730,WWE 2K16,0,0,0
385760,NBA 2K17,0,0,0
385770,Time Clickers,0,0,0
385800,NEKOPARA Vol. 0,0,0,0
385830,Burgers,0,0,0
386070,Planetary Annihilation: TITANS,0,0,0
386180,Crossout,0,0,0
386260,Microcosmum: survival of cells,0,0,0
386360,SMITE®,0,0,0
386480,Blood Code,0,0,0
386490,Wanda - A Beautiful Apocalypse,0,0,0
386510,Pyramid Raid,0,0,0
386620,"Cook, Serve, Delicious! 2!!",0,0,0
386640,Affected Zone Tactics,0,0,0
386880,Rake,0,0,0
386940,Ultimate Chicken Horse,0,0,0
387290,Ori and the Blind Forest: Definitive Edition,0,0,0
387340,Hyperdimension Neptunia U: Action Unleashed,0,0,0
387450,Shadow of Kingdoms,0,0,0
387840,Alpha Runner,0,0,0
387860,the static speaks my name,0,0,0
387930,The Tape,0,0,0
387970,Clown House (Palyaço Evi),0,0,0
387990,Scrap Mechanic,0,0,0
388050,Snik,0,0,0
388060,The Escapists: The Walking Dead,0,0,0
388090,Five Nights at Freddy's 4,0,0,0
388120,Spakoyno: Back to the USSR 2.0,0,0,0
388210,Day of the Tentacle Remastered,0,0,0
388320,1979 Revolution: Black Friday,0,0,0
388370,Nova Blitz,0,0,0
388390,"""Glow Ball"" - The billiard puzzle game",0,0,0
388410,Darksiders II Deathinitive Edition,0,0,0
388420,In Between,0,0,0
388490,One Way To Die: Steam Edition,0,0,0
388750,BlazBlue: Chronophantasma Extend,0,0,0
388880,Oxenfree,0,0,0
389170,A Lenda do Herói - O Herói desta Canção,0,0,0
389270,Through Abandoned: The Underground City,0,0,0
389400,The chronicles of Emerland. Solitaire.,0,0,0
389430,Knight Online,0,0,0
389530,Garlock Online,0,0,0
389570,Mitos.is: The Game,0,0,0
389700,My Bones,0,0,0
389730,TEKKEN 7,0,0,0
390040,Small Radios Big Televisions,0,0,0
390100,9Dragons,0,0,0
390290,Bulb Boy,0,0,0
390340,Umbrella Corps™/Biohazard Umbrella Corps™,0,0,0
390570,Three Digits,0,0,0
390670,Steel Ocean,0,0,0
390880,Redemption: Eternal Quest,0,0,0
390910,Collisions,0,0,0
390970,Russian Horror Story,0,0,0
391040,F1 2016,0,0,0
391070,Stellar 2D,0,0,0
391220,Rise of the Tomb Raider™,0,0,0
391260,Labyronia RPG,0,0,0
391270,Fingerbones,0,0,0
391300,Double Cubes,0,0,0
391420,Gun Rocket,0,0,0
391460,WARMODE,0,0,0
391540,Undertale,0,0,0
391580,Egyptian Senet,0,0,0
391720,Layers of Fear,0,0,0
391730,Crashlands,0,0,0
391740,Blaster Shooter GunGuy!,0,0,0
391780,Uebergame,0,0,0
392110,Endless Space® 2,0,0,0
392160,X4: Foundations,0,0,0
392450,Silver Creek Falls: Chapter 1,0,0,0
392820,Wild Island Quest,0,0,0
392950,Lost Lands: A Hidden Object Adventure,0,0,0
393380,Squad,0,0,0
393410,World of Soccer online,0,0,0
393420,Hurtworld,0,0,0
393430,Ice Lakes,0,0,0
393520,Iconoclasts,0,0,0
393530,Insanity Clicker,0,0,0
393930,RoShamBo,0,0,0
393980,Pretty Girls Mahjong Solitaire,0,0,0
394120,Atom Universe,0,0,0
394130,Water Bears VR,0,0,0
394160,ARCADE GAME SERIES: PAC-MAN,0,0,0
394230,Battleborn,0,0,0
394310,Punch Club,0,0,0
394360,Hearts of Iron IV,0,0,0
394510,HELLDIVERS™ A New Hell Edition,0,0,0
394540,Spaceport Hope,0,0,0
394680,Mountain Crime: Requital,0,0,0
394690,Tower Unite,0,0,0
394760,Dead Effect 2,0,0,0
394870,Office Battle,0,0,0
394970,DEADBOLT,0,0,0
395170,DISTRAINT: Deluxe Edition,0,0,0
395200,Ben and Ed,0,0,0
395380,ANKI,0,0,0
395520,Missing Translation,0,0,0
395570,We Are The Dwarves,0,0,0
396030,InCell VR,0,0,0
396060,The Rose and I,0,0,0
396280,Anarchy Online,0,0,0
396360,LocoSoccer,0,0,0
396480,Battlevoid: Harbinger,0,0,0
396530,Fireflies,0,0,0
396750,EVERSPACE™,0,0,0
396790,Dracula's Legacy,0,0,0
396850,Chronicles of the Witches and Warlocks,0,0,0
396900,GRIP: Combat Racing,0,0,0
397040,Sphere III: Rage of the Devastator,0,0,0
397060,Faeria,0,0,0
397100,MachineCraft,0,0,0
397270,A Kiss For The Petals - Remembering How We Met,0,0,0
397340,SimplePlanes,0,0,0
397430,Zoombinis,0,0,0
397460,The Jackbox Party Pack 2,0,0,0
397500,Labyronia RPG 2,0,0,0
397690,Hyperspace Invaders II: Pixel Edition,0,0,0
397700,Urizen Shadows of the Cold Deluxe Frosty Edition,0,0,0
397720,Romance of the Three Kingdoms Maker / 三国志ツクール,0,0,0
397900,Business Tour - Board Game with Online Multiplayer,0,0,0
397950,Clustertruck,0,0,0
397980,Invasion,0,0,0
398450,Absent,0,0,0
398680,Ace Of Words,0,0,0
398710,Timberman,0,0,0
398840,War of Beach,0,0,0
398850,Epistory - Typing Chronicles,0,0,0
399230,Kitchen Simulator 2015,0,0,0
399430,Tinboy,0,0,0
399520,Comedy Quest,0,0,0
399670,Game Corp DX,0,0,0
399780,Expand,0,0,0
399790,Destiny Warriors RPG,0,0,0
399810,Call of Cthulhu®,0,0,0
399820,Kopanito All-Stars Soccer,0,0,0
399890,The Secret Order 2: Masked Intent,0,0,0
400030,Cloney,0,0,0
400110,Else Heart.Break(),0,0,0
400170,The Incredible Adventures of Van Helsing: Final Cut,0,0,0
400180,Okhlos: Omega,0,0,0
400240,The Deer,0,0,0
400250,Heaven Island - VR MMO,0,0,0
400370,Normality,0,0,0
400630,Wuppo,0,0,0
400740,VERGE:Lost chapter,0,0,0
400910,Rabi-Ribi,0,0,0
401190,Dinosaur Hunt,0,0,0
401680,POSTAL Redux,0,0,0
401710,Flinthook,0,0,0
402020,The Park,0,0,0
402130,FlatOut 4: Total Insanity,0,0,0
402180,Sakura Swim Club,0,0,0
402220,Lift It,0,0,0
402330,Press X to Not Die,0,0,0
402390,Hyperdrive Massacre,0,0,0
402430,Out of the Park Baseball 17,0,0,0
402530,The Last Door: Season 2 - Collector's Edition,0,0,0
402560,Tabletopia,0,0,0
402570,Atlas Reactor,0,0,0
402710,Osiris: New Dawn,0,0,0
402840,Crusaders of the Lost Idols,0,0,0
402890,Nyctophilia,0,0,0
403120,THE GAME OF LIFE,0,0,0
403190,Planetbase,0,0,0
403290,Burly Men at Sea,0,0,0
403400,ARCADE GAME SERIES: DIG DUG,0,0,0
403430,ARCADE GAME SERIES: GALAGA,0,0,0
403510,Fairy Tale Mysteries 2: The Beanstalk,0,0,0
403560,Eaten Alive,0,0,0
403570,Stigmat,0,0,0
403640,Dishonored 2,0,0,0
403740,GabeN: The Final Decision,0,0,0
403900,Clergy Splode,0,0,0
403950,Conquest of Elysium 4,0,0,0
403970,The Dwarves,0,0,0
403980,World Ship Simulator,0,0,0
404410,Endless Sky,0,0,0
404480,SC2VN - The eSports Visual Novel,0,0,0
404540,Nex Machina,0,0,0
404580,Relive,0,0,0
404590,Vikings - Wolves of Midgard,0,0,0
404620,The Political Machine 2016,0,0,0
404640,Game Tycoon 2,0,0,0
404680,Hob,0,0,0
404700,Curvatron,0,0,0
404770,SUPERFIGHT,0,0,0
404790,Godot Engine,0,0,0
405310,LEGO® MARVEL's Avengers,0,0,0
405500,Dangerous Golf,0,0,0
405610,Flight of the Paladin,0,0,0
405640,Pony Island,0,0,0
405710,Staxel,0,0,0
405720,Perfect Universe - Play with Gravity,0,0,0
405820,Turok,0,0,0
405830,Turok 2: Seeds of Evil,0,0,0
405900,Disgaea PC / 魔界戦記ディスガイア PC,0,0,0
405950,Lowglow,0,0,0
405980,Legend of Dungeon: Masters,0,0,0
406090,Lost Moon,0,0,0
406150,Refunct,0,0,0
406290,Twilight Struggle,0,0,0
406730,"1,000 Heads Among the Trees",0,0,0
406870,Eventide: Slavic Fable,0,0,0
406970,The Uncertain: Last Quiet Day,0,0,0
407060,AltspaceVR—The Social VR App,0,0,0
407120,Soccer Manager 2016,0,0,0
407230,Legend of Mysteria RPG,0,0,0
407300,The Last NightMary - A Lenda do Cabeça de Cuia,0,0,0
407330,Sakura Dungeon,0,0,0
407560,Killing Room,0,0,0
407810,Hard Reset Redux,0,0,0
407840,Guardians of Orion (Phase 1),0,0,0
407900,Princess Remedy in a World of Hurt,0,0,0
407980,Sakura Beach 2,0,0,0
408110,Planet R-12,0,0,0
408410,X-Morph: Defense,0,0,0
408760,Pro Cycling Manager 2016,0,0,0
408930,ePic Character Generator,0,0,0
409100,The Purring Quest,0,0,0
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",0,0,0
409380,Among the Heavens,0,0,0
409420,Knight Adventure,0,0,0
409510,Genesis Online,0,0,0
409600,Contract With The Devil,0,0,0
409670,Pink Hour,0,0,0
409690,Pink Heaven,0,0,0
409710,BioShock™ Remastered,0,0,0
409720,BioShock™ 2 Remastered,0,0,0
410110,12 is Better Than 6,0,0,0
410210,Ampersand,0,0,0
410320,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,0,0,0
410340,Liftoff: FPV Drone Racing,0,0,0
410380,HEX: Shards of Fate,0,0,0
410670,Suits: A Business RPG,0,0,0
410710,System Shock: Enhanced Edition,0,0,0
410820,Starward Rogue,0,0,0
410850,DRAGON QUEST HEROES™ Slime Edition,0,0,0
410900,Forts,0,0,0
410970,Master of Orion 1,0,0,0
410980,Master of Orion 2,0,0,0
410990,Master of Orion 3,0,0,0
411000,Sorcery! Parts 1 and 2,0,0,0
411120,Galaxy Admirals,0,0,0
411300,ELEX,0,0,0
411370,Melty Blood Actress Again Current Code,0,0,0
411480,BATTLECREW™ Space Pirates,0,0,0
411560,Reveal The Deep,0,0,0
411740,Yet Another World,0,0,0
411820,The FOO Show featuring Will Smith,0,0,0
411830,SENRAN KAGURA SHINOVI VERSUS,0,0,0
411960,TY the Tasmanian Tiger,0,0,0
412130,Era of Majesty,0,0,0
412140,Electric Highways,0,0,0
412150,Midsummer Night,0,0,0
412170,City of Chains,0,0,0
412210,Warfront Defenders: Westerplatte,0,0,0
412290,The Dreamlord,0,0,0
412400,GASP,0,0,0
412470,Metal War Online: Retribution,0,0,0
412520,Evil Defenders,0,0,0
412600,Lup,0,0,0
412740,Audioshield,0,0,0
412830,STEINS;GATE,0,0,0
412880,Drift Streets Japan,0,0,0
413150,Stardew Valley,0,0,0
413410,Danganronpa: Trigger Happy Havoc,0,0,0
413420,Danganronpa 2: Goodbye Despair,0,0,0
413710,Blood and Gold: Caribbean!,0,0,0
414070,Shut Up And Dig,0,0,0
414080,Life is Hard,0,0,0
414290,Princess.Loot.Pixel.Again,0,0,0
414340,Hellblade: Senua's Sacrifice,0,0,0
414530,Skyforge,0,0,0
414580,Uriel's Chasm 2: את,0,0,0
414660,Vampire Legends: The True Story of Kisilova,0,0,0
414700,Outlast 2,0,0,0
414720,Astrox: Hostile Space Excavation,0,0,0
414730,Epic Clicker Journey,0,0,0
414950,Star Nomad 2,0,0,0
415030,One More Dungeon,0,0,0
415200,Motorsport Manager,0,0,0
415270,Star Crusade CCG,0,0,0
415350,Shooting Stars!,0,0,0
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia),0,0,0
415590,Earthfall,0,0,0
415660,Tiger Knight,0,0,0
415830,Gnomes Garden,0,0,0
415840,Mystic Saga,0,0,0
415860,Tactical Craft Online,0,0,0
415960,Energy Cycle,0,0,0
416040,CLASH,0,0,0
416080,The Odyssey: Winds of Athena,0,0,0
416170,HotLead,0,0,0
416210,Block'hood,0,0,0
416450,Emporea: Realms of War and Magic,0,0,0
416590,Emily Wants To Play,0,0,0
416600,Full Metal Furies,0,0,0
416610,The Growth Journey,0,0,0
416670,Gunslingers,0,0,0
416680,Zombie Night Terror,0,0,0
416690,Oh...Sir! Prototype,0,0,0
417290,Ghost of a Tale,0,0,0
417430,Moto Racer  4,0,0,0
417860,Emily is Away,0,0,0
417890,Apotheon Arena,0,0,0
417910,Street Warriors Online,0,0,0
418030,Subsistence,0,0,0
418070,Turbo Pug,0,0,0
